Name,Sockets,Radiator,Price
ZALMAN CNPS10X Performa 120mm Long life,"1150 , 775 , 1155 , 1156 , 1366 , 2011, 754  , 939 , 940 , AM2 , AM2+ , AM3",,
Zalman CNPS10X PERFORMA White High performance White coated Processor cooler 180W TDP 135mm EBR,"1150,1151,1155,1156,1200,1700,2011,2011-v3,2066",mm,
ZALMAN CNPS10X Performa+ 120mm Long Life Bearing,"775 , 1150 , 1151 , 1155 , 1156 , 1366 , 2011, 754  , 939 , 940 , AM2 , AM2+ , AM3 , AM3+ , FM1 , FM2",,
Zalman CNPS11X Performa+,"1150, 1151, 1155, 1156, 1366, 754, 775, 939, 940, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",,
Zalman CNPS13X BLACK,"1150,1151,1155,1156,1200,1700,AM4,AM5",mm,
Zalman CNPS16X  - black,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM3, AM3+, AM4",,
Zalman CNPS16X  - white,"1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4, AM3+, AM3, AM2",,
Zalman CNPS17X  - black,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM3, AM4",,
Zalman CNPS20X  - black,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM3, AM4",,
ZALMAN CNPS2X 80mm Long Life Bearing,"1155 , 1156 , 1150 , 775, FM1 , FM2 , AM3+ , AM3 , AM2+ , AM2",,
Zalman CNPS4X,"1150, 1151, 1155, 1156, 775, AM3, AM3+, AM4, FM2, FM2+",,
Zalman CNPS4X RGB - 92mm,"1200, 1150, 1151, 1155, 1156, 775, AM4, AM3+, AM3, FM2+, FM2",,
Zalman CNPS5X Performa,"1150, 1151, 1155, 1156, 754, 775, 939, 940, AM2, AM3, AM3+, FM1, FM2, FM2+",,
Zalman CNPS7600 PWM,"1150, 1151, 1155, 1156, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",,
Zalman CNPS7600 RGB Low profile Flower Heat Sink Processor Cooler TDP 95W 92mm FAN pwm,"1150,1151,1155,1156,1200,1700,775,AM3,AM4",mm,
Zalman CNPS7X LED+ V-Shaped Processor Cooler,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",,
Zalman CNPS80F Ultra Quiet,"1150, 1151, 1155, 1156, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",,
Zalman CNPS80G,"1150, 1151, 1155, 1156",,
Zalman CNPS80G Rev.1,"1150, 1151, 1155, 1156, 775, AM4, AM3+, AM3",,
Zalman CNPS80G Rev.3,"1150,1151,1155,1156,1200,1700,AM3,AM3+,AM4,AM5",mm,
Zalman CNPS8900 Quiet,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",,
Zalman CNPS8X Optima,"1150, 1151, 1155, 1156, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",,
ZALMAN CNPS8X Optima 100mm Long Life Bearing HIGH PERFORMANCE Processor COOLER,"1151,1150,FM2,FM2+,940,939,754,AM2+,AM2,AM3+,AM3,FM1,775,1156,1155",,
Zalman CNPS90F Ultra Quiet,"1150, 1151, 1155, 1156, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",,
ZALMAN CNPS9500A-LED 92mm 2 Ball,"775, 1155, 1156, 1150, 754, 939, 940, AM2, AM2+, AM3",,
Zalman CNPS9900 MAX Processor Cooler - blue,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",,
Zalman CNPS9X Optima,"1150, 1151, 1155, 1156, 775, AM3, AM3+, AM4, FM2, FM2+",,
Zalman CNPS9X PERFORMA ARGB BLACK,"1150,1151,1155,1156,1200,1700,AM4,AM5",mm,
Zalman CNPS9X PERFORMA ARGB WHITE,"1150,1151,1155,1156,1200,1700,AM4,AM5",mm,
Zalman CNPS9X PERFORMA BLACK,"1150,1151,1155,1156,1200,1700,AM4",mm,
Zalman Reserator5 Z24 ARGB WHITE,"1150,1151,1155,1156,1200,1700,2011,2011-v3,2066,AM4,AM5",mm,
